8-15mm f/4L USM fisheye, 8132, 17
480, 2, 7, 7, 0, 2, 0, 0, 0, 1, 1
16-35mm f/2.8L II USM, 12998, 26
488, 0, 0, 0, 1, 9, 0, 0, 0, 1, 1
16-35mm f/4L IS USM, 6559, 14
493, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0
24-70mm f/2.8L II USM, 22535, 46
436, 55, 1, 7, 0, 1, 0, 0, 0, 0, 0
24-70mm f/4L IS USM, 1482, 3
497, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0
24-105mm f/4.0L IS USM, 257330, 515
486, 1, 1, 3, 7, 2, 0, 0, 0, 0, 0
70-200mm f/4.0L USM, 70156, 141
481, 0, 2, 9, 7, 0, 0, 0, 0, 0, 1
70-200mm f/4.0L IS USM, 8804, 18
476, 11, 12, 0, 0, 0, 0, 0, 0, 0, 1
70-200mm f/2.8L USM, 29948, 60
432, 47, 2, 0, 7, 0, 12, 0, 0, 0, 0
70-200mm f/2.8L IS II USM, 60818, 122
483, 5, 1, 6, 4, 0, 0, 0, 0, 0, 1
70-300mm f/4-5.6L IS USM, 23652, 48
427, 25, 0, 6, 39, 3, 0, 0, 0, 0, 0
100-400mm f/4.5-5.6L IS USM, 29511, 60
469, 19, 0, 1, 10, 1, 0, 0, 0, 0, 0
14mm f/2.8L II USM, 5502, 12
489, 3, 0, 1, 1, 5, 0, 0, 0, 0, 1
24mm f/1.4L II USM, 23969, 48
485, 1, 0, 1, 0, 13, 0, 0, 0, 0, 0
35mm f/1.4L USM, 55957, 112
480, 2, 0, 5, 0, 13, 0, 0, 0, 0, 0
50mm f/1.2L USM, 55495, 111
476, 2, 2, 7, 13, 0, 0, 0, 0, 0, 0
85mm f/1.2L II USM, 15404, 31
493, 0, 0, 5, 1, 1, 0, 0, 0, 0, 0
135mm f/2.0L USM, 66656, 134
485, 1, 6, 3, 5, 0, 0, 0, 0, 0, 0
200mm f/2.0L IS USM, 1756, 4
500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
200mm f/2.8L II USM, 6445, 13
492, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0
300mm f/2.8L IS II USM, 8826, 18
432, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0
300mm f/4.0L IS USM, 15959, 32
466, 0, 26, 8, 0, 0, 0, 0, 0, 0, 0
400mm f/2.8L IS II USM, 3691, 8
465, 0, 0, 2, 24, 9, 0, 0, 0, 0, 0
400mm f/5.6L USM, 36711, 74
471, 19, 1, 6, 1, 2, 0, 0, 0, 0, 0
800mm f/5.6L IS USM, 3239, 7
500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
100mm f/2.8L Macro IS USM, 109298, 219
475, 1, 5, 6, 4, 0, 9, 0, 0, 0, 0
17mm f/4.0L Tilt-Shift, 3667, 8
481, 13, 4, 2, 0, 0, 0, 0, 0, 0, 0
24mm f/3.5L II Tilt-Shift, 10538, 22
492, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0
EF-S 10-22mm f/3.5-4.5 USM, 10850, 22
130, 0, 0, 6, 356, 0, 8, 0, 0, 0, 0
EF 20-35mm f/3.5-4.5 USM, 1059, 3
497, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0
EF-S 17-85mm f/4-5.6 IS USM, 55375, 111
425, 0, 0, 10, 65, 0, 0, 0, 0, 0, 0
EF-S 18-55mm f/3.5-5.6, 52519, 106
452, 6, 0, 37, 5, 0, 0, 0, 0, 0, 0
EF 28-105mm f/3.5-4.5 II USM, 7737, 16
458, 0, 0, 39, 2, 1, 0, 0, 0, 0, 0
EF 28-135mm f/3.5-5.6 IS USM, 10195, 21
491, 1, 0, 5, 3, 0, 0, 0, 0, 0, 0
EF 28-200mm f/3.5-5.6 USM, 1720, 4
466, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0
EF 70-300mm f/4.5-5.6 DO IS USM, 5807, 12
499, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
EF 75-300mm f/4-5.6 III (&USM), 10330, 21
495, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1
EF 15mm f/2.8 Fisheye, 3322, 7
456, 2, 0, 22, 19, 1, 0, 0, 0, 0, 0
EF 24mm f/2.8, 6622, 14
400, 48, 1, 44, 6, 0, 1, 0, 0, 0, 0
EF 28mm f/1.8 USM, 21981, 44
468, 5, 0, 9, 13, 3, 0, 0, 0, 0, 2
EF 28mm f/2.8, 5788, 12
490, 0, 2, 1, 0, 2, 5, 0, 0, 0, 0
EF 35mm f/2, 19673, 40
471, 4, 1, 2, 11, 11, 0, 0, 0, 0, 0
EF 50mm f/1.4 USM, 183718, 368
479, 3, 2, 4, 8, 3, 1, 0, 0, 0, 0
EF 50mm f/1.8 II, 292681, 586
489, 1, 4, 2, 4, 0, 0, 0, 0, 0, 0
EF 85mm f/1.8 USM, 96190, 193
475, 6, 3, 10, 4, 2, 0, 0, 0, 0, 0
EF 28mm f/2.8, 5788, 12
490, 0, 2, 1, 0, 2, 5, 0, 0, 0, 0
EF 35mm f/2, 19673, 40
471, 4, 1, 2, 11, 11, 0, 0, 0, 0, 0
EF 50mm f/1.4 USM, 183718, 368
479, 3, 2, 4, 8, 3, 1, 0, 0, 0, 0
EF 50mm f/1.8 II, 292681, 586
489, 1, 4, 2, 4, 0, 0, 0, 0, 0, 0
EF 85mm f/1.8 USM, 96190, 193
475, 6, 3, 10, 4, 2, 0, 0, 0, 0, 0
EF 100mm f/2 USM, 1773, 4
492, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0
EF 135mm f/2.8 w/ Soft Focus, 1120, 3
491, 2, 4, 1, 2, 0, 0, 0, 0, 0, 0
